text,label
"«1-й корпус, сильно расстроенный, вчера вечером, по приказанию ген. Артамонова, отступил к Иллову, оставив арьергард впереди Сольдау.",5
"«1 мая мы славим человека труда, отдавая дать дань уважения созидательной работе миллионов россиян на благо столицы и нашего отечества.",5
• 1 место в трех независимых рейтингах digital-агентств: «Рейтинг Рунета»; «КтоПродвинул.,5
№1 Предназначен для измерения температуры нефтепродуктов при определении условной вязкости (в вискозиметре Энглера).,5
«1С-Битрикс: Внутренний портал государственной организации»,5
"««1С-Битрикс» - грамотная и умная система, которая не отвлекает, а помогает работать»",5
«1С-Битрикс» и DEFA проводят совместный семинар «Перспективы развития современного рынка веб-разработок»27 апреля в Москве компания «1С-Битрикс» проводит первый семинар совместно с одним из лидирующих разработчиков веб-проектов – агентством DEFA.,5
«1С-Битрикс» и Individ Company приглашают на бесплатный семинар «Разработка сайтов и поисковая оптимизация»5 июля компания «1С-Битрикс» проводит бесплатный семинар совместно с Individ Company.,5
"«1С-Битрикс: Информационный портал» - из серии «коробочных» веб-проектов, построенное на основе продукта «1С-Битрикс: Управление сайтом».",5
«1С-Битрикс: Сайт 1С:Франчайзи» – типовое отраслевое решение для создания официального интернет-представительства фирм «1С:Франчайзи» на основе «1С-Битрикс: Управление сайтом»,5
"«1С-Битрикс: Управление сайтом» - платформа для разработки интернет-магазина - надежная и устойчивая к высоким нагрузкам система, соответствующая высоким стандартам безопасности.",5
"""1С:Издательство 8"" может использоваться в автоматизированных и неавтоматизированных розничных торговых точках.",5
"""1С:Издательство 8""поддерживает ведение товарного ассортимента, цен и скидок предприятия, планирование продаж, а также работу с покупателями и заказчиками.",5
¹ Скорость фотопечати определяется на основе стандартных параметров с использованием ISO/JIS-SCID N2 на глянцевой фотобумаге Photo Paper Plus Glossy II без учета предварительной обработки на компьютере.,5
"""1С:Оперативная печать 8"" в типографии ""Таро-Принт""",5
"""1С:Оперативная печать 8"" предназначена для автоматизации небольших типографий и салонов цифровой и оперативной печати.",5
"""1С:Фотоуслуги 8"" поддерживает кадровый учет персонала, включая сотрудников, работающих по совместительству, учет рабочего времени (табель) и управленческий расчет заработной платы сотрудников предприятия.",5
«1С: Широкоформатная печать» позволяет сформировать следующие отчеты по нормированию.,5
"$1 трлн депозитов и $4,7 млрд прибыли.",5
$1 тыс. за квадратный метр в год - для сегодняшней Москвы это уже не предел.,5
"», 2000 — археологические раскопки в Перу прольют свет на события пятисотлетней давности, когда доминиканский монах сопровождал конкистадоров в экспедиции по Южной Америке.",5
"«20.03.2015 года сотрудниками прокуратур г. Екатеринбурга принято участие в проведении Единого дня бесплатного оказания юридической помощи, организованном Ассоциацией юристов России.",5
» 2010 » АпрельВсе насчет жизни и бизнеса!,5
» 2012 » ФевральВсе насчет жизни и бизнеса!,5
» 2013 » ИюльВсе насчет жизни и бизнеса!,5
» 2015 » ИюльВсе насчет жизни и бизнеса!,5
"’2016 не будет скучных лекций и докладов, зато будут прямые диалоги, обсуждения, дискуссии.",5
“2017 год для рекламной индустрии был годом раннего рассвета.,5
"«2017 год стал во многом переломным годом, в котором мировая нефтяная отрасль за счет фундаментальных факторов преодолела наиболее острый период нестабильности, и мы смогли в чем-то даже увидеть некоторый прогресс к ценовой стабилизации.",5
» 2017 » МайВсе насчет жизни и бизнеса!,5
«2018 год Президент страны объявил годом единства народаи для меня это особенно дорого.,5
«2019 год станет для нас годом больших возможностей и вызовов.,5
"«2019-й год, объявленный ООН Годом таблицы Менделеева в честь 150-летия со дня ее открытия, вероятно, не может не быть успешным для причастных к химии.",5
"№ 204 (многофункциональный зал), 2 этаж.",5
"""20-летие России в Совете Европы: первые доктринальные итоги общения с международными судами""",5
"«20 минут тишины» — это тоже очень интересный проект, потому что он дает возможность остановиться, задуматься и осознать, какая красота вокруг нас», — сказала министр культуры Подмосковья.",5
"!) 20 сервак работал кое как, а форумы практически были не доступны.",5
№ 210-ФЗ «Об организации предоставления государственных и муниципальных услуг»; Федеральный закон от 25 декабря 2008 г. № 273-ФЗ «О противодействии коррупции»; Закон Ставропольского края от 2 марта 2005г.,5
№ 211 от «15» августа 2012 года.,5
«21:40» - бросила Лена усталый взгляд на часы.,5
"№219/29.01.2019): Косилка роторная с кондиционером КРК-2,4, 2010 г.в., производитель компания ""Клевер"" Россия, производительность до 3 га/час, ширина захвата до 2.4 м., собственник: ООО «Тамга Плюс».",5
» 21 июня — 172-й день года (173-й в високосные годы) в григорианском календаре.,5
"№ 224 от 2004-02-19 Указ Президента РФ от 19 февраля 2004 г. N 224""О назначении судей арбитражных судов""",5
"№ 226 от 2014-06-18 Постановление Совета Федерации Федерального Собрания Российской Федерации от 18 июня 2014 года № 226-СФ ""О назначении Серкова Петра Павловича на должность первого заместителя Председателя Верховного Суда Российской Федерации""",5
«22 июня: свечи нашей памяти и скорби»,5
"• 22. Не ищите совершенство, ищите того, для кого вы им будете.",5
† 22 ноября (5 декабря).,5
№ 2341 О внесении дополнений в постановление Главы Солнечногорского муниципального района Московской области от 10.07.2014г.,5
№ 2391/1 «О внесении изменений в Постановление Главы Солнечногорского муниципального района от 04 марта 2014 года №322 «Об утверждении Сводного реестра государственных и муниципальных услуг Солнечногорского муниципального района Московской области»,5
«23 декабря 2008 года.,5
» 23 мая 2012 года в Москве завершила свою работу Всероссийская конференция «Источники финансирования.,5
«23 стрелковая дивизия сформировалась в мае 1943 г. На базе 7 морской и 76 стрелковой бригад.,5
"£240 тыс., пишет Би-би-си.",5
· 24.2 Проектирование и строительство земляного полотна в северных.,5
"№ 24/719 «Об установлении размера арендной платы за пользование объектами муниципального нежилого фонда Волгограда», которое вступило в силу с 1 января текущего года.",5
№2480 – уникальный номер помещения.,5
«250 тысяч убитых – это не всё…» Что еще мы не знали о трагедии Собибора?,5
«253 проекта уже подготовлены.,5
"№ 256с/2014 от 20.10.2014 ООО ""КФ ""Центр Аналитик""",5
«25 лет Союзу бывших малолетних узников фашистских концлагерей»,5
"№ 25-ФЗ «О муниципальной службе в Российской Федерации» и законодательства о муниципальной службе в Краснодарском крае, муниципальные правовые акты о муниципальной службе; г) законодательства о противодействии коррупции; 1.4.",5
» 265 тысяч галактик на снимке «Хаббла» 265 тысяч галактик на снимке «Хаббла»,5
"$26,9 млрд может получить бразильская Petrobras до 2023 года за счет продажи части активов в рамках бизнес-плана компании, направленного на сокращение долга.",5
"«26 марта Козак проведет совещание с руководителями нефтяных компаний по вопросам лицензирования экспорта и корректировки отдельных параметров налогового маневра в нефтяной отрасли», — цитирует представителя Козака ТАСС.",5
"«27 августа 2016 года на 99 году жизни скончался Николай Павлович Кочетков, известный летчик-штурмовик, участник Великой Отечественной войны.",5
"№2997 ""О внесении изменений в постановление Главы Солнечногорского муниципального района от 30.12.2013 №7663 «Об утверждении муниципальной программы «Развитие образования Солнечногорского муниципального района на 2014.",5
"» 29 марта Царев Е.М. принял участие в заседании Федерального арбитражного суда Московского округа, где была рассмотрена кассационная жалоба ЗАО «Промлизинг»",5
"""29 октября одной из групп спецназа удалось вы-явить район, где размещалось около 60 бандитов и 12 автомашин.",5
한국어-2 (DVD) – Книги – Публикации ВШЭ – Национальный исследовательский университет «Высшая школа экономики» В старых версиях браузеров сайт может отображаться некорректно.,5
"""2Александров Разум он такой гибкий) Всегда найдет то или иное объяснение своей точки зрения или объяснение почему не получится пойти в ту или иную секцию (будь вам хоть 45 лет).""",5
«2-ая ярмарка учебных заведений Южного Подмосковья»,5
"«2 ноября 1941 года меня вызвал к себе командир дивизии и сообщил, что я должен явиться к коменданту города генералу Синилову.",5
"""2) предъявляемым при недостаточности лимитов бюджетных обязательств, доведенных подведомственному ему получателю бюджетных средств, являющемуся казенным учреждением, для исполнения его денежных обязательств.""",5
"•2-х местные номера с удобствами (душ, туалет), с ТВ и холодильником; •1, 2-х местные номера с удобствами (душ, туалет) на блок (2+1), в 2-х местных номерах ТВ и холодильник; •2-х местные номера с удобствами (душ, туалет) на блок (2+2).",5
"№300097, находящегося на балансе Владимирского филиала ОАО «ТГК-6»",5
"№ 30378, лит Б, адрес (местонахождение) объекта, Хабаровский край, г. Хабаровск, ул. Жуковского, д.45В.",5
"«30 дней» – 3% в месяц (для Gold – 2,9%), «55 дней» – 2,5% в месяц.",5
"""30 кадров в секунду в реальном времени – вот, чего они хотели добиться.",5
"№ 317. ГДЗ Русский язык 8 класс Троснецова, Ладыженская.",5
"№319-р ""О проекте соглашения между Правительством Удмуртской Республики и Приволжским окружным военным судом"".",5
​31 августа в Ярославле проводится пятый этап Кубка города по картингу.,5
«31 декабря 1973 года мой отец сбегает с ракетной базы в Астраханской области.,5
† 31 июля (13 августа).,5
"№ 327 решает выбросить этот случай из головы и снова пускается в путь, но вскоре обнаруживает, что навстречу ему идет еще один незнакомец.",5
"""32 ГБ версии iPad стоят по затратам всего на 29.50 долларов больше, чем 16 ГБ, но розничная оценка на 100 долларов выше.",5
№3316 – уникальный номер помещения.,5
"«333» известен своими широкими интересами: то здесь дансхолл (с этим направлением связывают, к примеру, девушку из Шри-Ланки по имени M.I.A., которую весной 2005-го слушал весь Лондон), и брейк-бит, то драм-н-бейс и электродиско.",5
"№342-ФЗ """"О службе в органах внутренних дел РФ и внесении изменений в отдельные законодательные акты РФ""",5
"» (34,6% принадлежит структурам Владимира Потанина) выплатит $1,9 млрд в качестве дивидендов за второе полугодие 2018 г., сообщила компания в пятницу, 26 апреля.",5
"№ 347 от 2002-09-25 Постановление Совета Федерации Федерального Собрания РФ от 25 сентября 2002 г. N 347-СФ ""О назначении Першутова Анатолия Геннадьевича на должность судьи Высшего Арбитражного Суда Российской Федерации""",5
"•34 Итак не заботьтесь о завтрашнем дне, ибо завтрашний сам будет заботиться о своем: довольно для каждого дня своей заботы.",5
№3520 – уникальный номер помещения.,5
№3593 – уникальный номер помещения.,5
"""35% мы можем арестовывать и возмещать в пользу Украины"", - заявила член коллегии Государственного агентства по энергоэффективности и энергосбережению Мария Яковлева.",5
"№372 ""Об утверждении Унифицированного формата электронных версий форм статистической отчетности""",5
№ 386/59 О присвоении звания «Почетный гражданин Солнечногорского муниципального района»,5
№38 от 29 ноября 2018.,5
"№ 39 Торги состоятся 16.05.2019 г. с 12:00 по адресу: г.Волгоград, ул. Калинина, дом 13, каб.",5
"""3dfarm - создадим 3D копию (модель, статуэтку и т.д) по образу и подобию Вашему""",5
"""3 группа не вписывается в линейную последовательность от 1.1 до 2.3.",5
400 предписаний об устранении выявленных нарушений земельного законодательства.,5
№ 402-ФЗ“О бухгалтерском учете” и постановления Правительства Российской Федерации от 2 июня 2008г.,5
"• 40. У вас нет ничего, чего вы не можете потерять, кроме свободы выбора убеждений и любви.",5
№ 414 «О внесении изменений в приложение к приказу Федерального агентства по рыболовству от 25 декабря 2017 г. № 918»,5
№4161 – уникальный номер помещения.,5
№4: 21 апреля 17085 года.,5
"№4 (2333) / май 2018 г. приурочен к юбилею чл.-корр. РАН, директора Института химии и проблем устойчивого развития Наталии Павловны Тарасовой.",5
№4249-1/1042 и постановлением Правительства Российской Федерации УО дифференциации в уровнях оплаты труда работников бюджетной сферы на основе Единой тарифной сеткиФ от 14 октября 1992 г. №785.,5
№ 4(49)-2017 – «Кадастровая деятельность в России: опыт настоящего и взгляд в будущее».,5
"• 44. Жизнь короче, чем может казаться, а потому берегите каждый момент, каждую минуту, которые вы смогли потратить на семью и друзей.",5
№458 «Об утверждении Правил по обеспечению безопасности и антитеррористической защищенности объектов ТЭК».,5
"""4:59"", ""4:58"", ""4:57"" - это уже начинало раздражать.",5
"“45нм проект” стимулирует МЭРТ России, которое планирует выделить из бюджета 2.3 млрд. долл. «Ситрониксу» на строительство производственных площадей под эту технологию.",5
"""46 лет вместе и 7 лет, что его нет, - отметила она.",5
№ 47-А (в редакции Приказа МЭР РК от 07.06.2012г.,5
№ 47 в рейтинге продаж раздела «Фотоальбомы и фоторамки»,5
№ 48 в рейтинге продаж раздела «Фотоальбомы и фоторамки»,5
№ 493/75 «О внесении изменений и дополнений в решение Совета депутатов Солнечногорского муниципального района Московской области от 28.11.2017г.,5
№498 О внесении изменений в ПП УР от 23.03.2015г.,5
"“(4A) Если данный иск относится к числу исков, в отношении которых применяется статья 4A упомянутого Закона, то пункт (1) настоящей статьи имеет действие -",5
«4 краски» - выполним заказ любой сложности в установленные сроки!,5
"""4 февраля 2019 года в 04:40 (по Москве) в ""ЦУКС Главного управления МЧС России по Республике Башкортостан"" поступило сообщение о ДТП с участием двух транспортных средств.",5
"№505 дсп изменена классификация должностей, в связи с чем в справочнике должностей необходимо заново указать принадлежность каждой должности к новым категориям воинского учета.",5
"""50 дней до моего самоубийства.""",5
$50 и больше в месяц со Spedia.,5
№5: 1 января 17087 года.,5
"• 55. Пусть постоянный рост и совершенствование займёт вас настолько, что у вас не останется времени критиковать других людей.",5
"№ 56 видит вблизи великолепную, черно‑оранжевую особь с восемью глазами, короной расположенными на голове.",5
№ 56 отодвигает несколько камней и открывает темное отверстие.,5
"• 58. 2002 Остроумов С.А. Программа нового курса ""Механизмы взаимодействия организмов в экосистемах"" // Программы спецкурсов.",5
"«58 % школьников сказали, что хотят работать в регионе и осознают важность этого выбора.",5
"«5G и Hannover Messe отлично сочетаются», — сказал д-р Клаус Миттельбах (Dr. Klaus Mittelbach), генеральный директор промышленной ассоциации ZVEI.",5
№ 5 (в печати).,5
«5-й юбилейный сезон Всероссийской туристской премии «Маршрут года» в очередной раз продемонстрировал важность данного конкурса для развития внутреннего туризма в регионах страны.,5
"№5: ""Ты все еще хочешь быть героем?""",5
"«5 января 2007 года в окрестностях Бойзе (штат Айдахо, США) были обнаружены тысячи мертвых сов. Почти сразу от экспертов последовало объяснение мол, совы, охотясь ночью на небольшой высоте, сталкиваются с автомобилями и гибнут.",5
"«6000 самых используемых немецких слов, 30000 значений»",5
"№ 601, в муниципальных образованиях Самарской области.",5
"№ 604. При этом ""шаг аукциона"" устанавливается продавцом.",5
"№ 6069, установка системы видеонаблюдения на кнс-4, кнс-24, кнс-34) для нужд ао ""омскводоканал""",5
№ 60 утвержден план контрольных проверок использования по назначению и сохранности федерального имущества на 2012 год.,5
"№ 615 ""О внесении изменений в приложение № 2 к постановлению Правительства Российской Федерации от 31.12.2009г.",5
• 62 зоны отдыха граждан вблизи водоемов.,5
№ 63-Ф3 «Об электронной подписи»; 9) Федеральный закон от 04 мая 2011г.,5
"""64-й годовщине Победы в Великой Отечественной войне посвящается""",5
"№665/666 Ростов – Новороссийск – Кисловодск – с 12 декабря (отправлением из Ростова в 23:03, прибытием в Новороссийск в 09:03.",5
"№ 678, лит. А, А1, адрес объекта: Калужская область, Жуковский район, с. Никольское, д.9, строен.",5
«67 пользователей купили токены при помощи скриптов.,5
№ 6901 «О мерах обеспечения безопасности населения на водоёмах в осенне-зимний период 2012 - 2013 годов на территории СМР МО».,5
№ 6. Держи меня за руку крепче.,5
"""6 мая возможны изменения в расписании рейсов аэропорта Шереметьево.",5
№ 6; Сироткин С.А. Чем лучше мышлению вооружаться - жестом или словом?,5
"№6: хм, с беспорядком ничего удачного не нашла, а жаль.",5
№ 706-р было признано целесообразным внедрение в Российской Федерации европейской системы цифрового телевизионного вещания DVB.,5
«70 лет Победы в Великой Отечественной войне 1941-1945 гг.»,5
!7171 Новые достоинства: те же Nepomuk/Strigi и великолепный новый софт вроде Dolphin/Marble/Okular.,5
"$725 млн компания вложит в дома престарелых; смешанная годовая доходность от этого проекта составит 6,6%.",5
"№ 73. Умер 19 ноября, похоронен 22 ноября 1849 г.",5
№ 752 «Об утверждении муниципальной целевой программы «Противодействие коррупции в муниципальном районе Камышлинский на 2013-2015 годы»»,5
• 7 789 человек поддерживают программы фонда.,5
"""7 апреля 2005 г"" -это не сильно крутая дата для статьи - на сегодняшний день?",5
"» 7 апреля 2010 года ""Twilight Saga"" исполнился один год!",5
800 тысяч рублей.,5
"№ 82 – п г. ""Об обработке персональных данных.",5
«8 ноября к нам поступило лабораторное подтверждение.,5
‹ 8. Организация использования документов АФ РФ и других архивных документов10.,5
№ 8. С. 5–9; Лазарева Т. Г. Принцип «живописности» и становление исторических взглядов Вальтера Скотта // Вестник Челябинского государственного университета.,5
«9–10 апреля в Санкт-Петербурге пройдёт V Международный арктический форум «Арктика – территория диалога».,5
"«9-12 мая 60 электропоездов будет дополнительно останавливаться на станции «Москва-Сортировочная-Киевская» - ближайшей к Поклонной горе станции пригородного железнодорожного сообщения», - уточнили в мэрии.",5
№9 2017 г. Основные методы оценки параметров ударных волн при аварийных взрывах.,5
№ 944 О внесении изменений в постановление Главы СМР от 06.04.2015 № 841 «Об утверждении муниципальной Программы СМР МО «Газификация населённых пунктов СМР на 2015-2019 годы»,5
"№957, 3 декабря 1849 года.",5
"· 97.200.10 Театральное, сценическое и студийное оборудование и рабочие станции.",5
"№98 ""О внесении изменения в ПП УР от 10.03.2015г.",5
«9 мая 2019 г. с 5:30 до окончания мероприятия в связи с проведением Парада Победы будет ограничено движение.,5
"""9 мая в течение всего дня на станции ""Парк Победы"" вестибюль № 1 (выходы 1-5) будут работать только на выход пассажиров, а вестибюль № 2 (выход 6) – только на вход"", - отмечается в сообщении.",5
A0113 Вилка б/з черная 6А 250В еврослот UNIVersal используется для присоединения к шнурам и проводам для подключения электроприборов к сети 220В.,5
A2: Существует IDE под DOS - на ftp.,5
"A8 — это простейший TV/FM-гибрид, работающий с приемом аналогового телевидения.",5
A&A Artana технические web услуги Статистика по http://artana.,5
AAA Worldwide Крючок дверной из хромированной латуAAA Worldwide Крючок дверной из хромированной латуни AAA Worldwide 50026-CP 75 мм Крючок дверной из хромированной латуни AAA Worldwide 50026-CP.,5
AAA Worldwide Крючок дверной из хромированной латуни AAA Worldwide 50026-CP 75 мм Крючок дверной из хромированной латуни AAA Worldwide 50026-CP.,5
AARRR (Acquisition Activation Retention Referral Revenue) метод определяет успешность проекта с помощью воронки конверсии.,5
A Band Called Quinn – Snowbus – пас принимает Илья с продуктовой тележкой и дорожной песней.,5
"Abbott неплохой рэстлер, а его личность сама по себе возвеличивает его в рэстлинг-бизнэссе.",5
"ABBYY PDF Transformer 3.0 — оптимальный вариант для тех, кто много работает с популярным форматом PDF.",5
ABBYY Screenshot Reader – простая и удобная программа для создания снимков любой области экрана.,5
ABBYY – яркий пример успеха российской ИТ-компании на мировом рынке.,5
"ABD, ABS, Air-bag, Бортовой компьютер, Биксенон, Тонированные стекла, Фаркоп.",5
"Abena Одноразовые трехслойные нагрудники с карманом, 38 х 60 см, 100 шт Одноразовые трехслойные нагрудники для взрослых специально разработаны для обеспечения гигиенической защиты во время приема пищи.",5
"AbiWord — легкий и быстрый, как его обычно представляют, текстовый процессор типа WYSIWYG.",5
"ABM – это новый, весьма перспективный подход к работе с воронкой продаж.",5
AboutPC - Электронный оффлайн журнал о компьютерах.,5
"Abraj Center по праву считается крупнейшим центром, торгующим шубами.",5
"Abraxas Malfoy написал(а):Scarlett Selwyn, так мы вроде пока что лишь отношения выясняли.",5
"Abscam была по большей части разработана Мелвином Вайнбергом, бывшим аферистом, специально вызволенным из тюрьмы ради такого случая.",5
Absurdum in adjecto здесь прямо бросается в глаза.,5
"AC3 Dolby — метод и формат сжатия, который позволяет сжимать, хранить, передавать в одном файле со скоростью от 32 до 640 кбит/с до 6 каналов аудиоданных.",5
Academia / 450 лет со дня рождения Уильяма Шекспира / tvkultura.,5
"ACARS ещё в состоянии работать самостоятельно, но чтобы задействовать весь потенциал ADS-B, уже необходима GPS и полезна координация с другими участниками через Сеть.",5
"Acca Kappa Воск для усов 15 мл Воск для усов позвоAcca Kappa Воск для усов 15 мл Воск для усов позволяет уложить и зафиксировать усы, оставляя их приятными на ощупь и поддерживая их форму.",5
"Accenture – глобальная компания, один из лидеров мирового рынка профессиональных услуг и цифровых технологий.",5
"Access 241 - аналоговый телефонный VoIP адаптер, позволяет сервис-провайдерам предоставлять высококачественные VoIP услуги SOHO клиентам с использованием аналоговых телефонных и факсимильных аппаратов.",5
"Access Motor имеет профессиональную команду, исследования и разработки, проектирует собственных технологий и двигателей ATV.",5
"AccorHotels недавно анонсировала открытие гостиниц в Благовещенске и Якутске, Inter Continental Hotels Group – в Архызе, добавляет Тучкова.",5
ACDelco-Ural дилер ACDelco в Уральском регионе.,5
"AcedStrings содержит набор функций, предназначенных для работы со строками типа AnsiString.",5
"Acer (Acer Group, русск. Асер) — тайваньская корпорация, ведущий мировой производитель компьютерной техники; основана в 1976 под названием Multitech International.",5
"Acer aspire one series: Упал нетбук асер на пол пропало управление с клавиатуры, отнесли в так называемый сервис по ремонту.",5
"Acer TravelMate 3300: Нет ли материнки hannstar j mv-4 94v-0 или какого-то аналога, который будет работать в этом ноуте?",5
"ACG – Российская генподрядная компания полного цикла, представляющая профессиональные услуги по строительству коммерческих, гражданских и промышленных объектов начиная с концепции и заканчивая вводом объекта в эксплуатацию.",5
ACL передается в виде XML-документа.,5
"ACM941 может работать и для других садовых культур, в том числе в тепличной промышленности.",5
Acme - это интерфейсный процессор для команды acctcom(1).,5
«Acqua di Gioia» относится к семейству цветочных ароматов.,5
"Acrobat Reader - это программа, необходимая для просмотра файлов формата pdf.",5
"Acronis® Disk Director® 11 Advanced Workstation предоставляет вам мощные утилиты для управления жесткими дисками и разделами, которые обеспечат эффективную работу ваших рабочих станций.",5
"«Across The Border» — немецкая фолк-панк-группа, была образованая в 1993 году в Карлсруэ.",5
"ACTION описывает URL, который будет вызываться для обработки формы.",5
ActiveCam AC-D3141IR1 + ПО TRASSIR в подарок.,5
ActiveCloud перевела сеть магазинов «Кувалда.,5
Active Directory хранит данные и настройки среды в централизованной базе данных.,5
Activekitten Chronos - программа будильник и таймер.,5
ActiveSnapView - плагин встроенного просмотрщика для просмотра файлов Microsoft Snapshot file (*.,5
Actuel Терка слайсер Actuel Терка-слайсер Actuel лActuel Терка слайсер Actuel Терка-слайсер Actuel легко справятся с измельчением любых продуктов на домашней и профессиональной кухне.,5
